Sample_ID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
CAM-PYKL-196	-0.2045	-0.1884	-0.2318	0.1606	0.3011	-0.0604	0.0458	0.0103	0.0177	-0.0167
CAM-PYKL-207	-0.2089	-0.1864	-0.2269	0.1629	0.3062	-0.0346	0.0637	0.0173	-0.0016	-0.0074
CAM-PYKL-211	-0.2095	-0.1895	-0.2369	0.1659	0.3137	-0.0434	0.0696	0.0191	0.0099	0.0054
CAM-PYKL-212	-0.2071	-0.1906	-0.2254	0.164	0.3166	-0.0301	0.0628	0.0123	0.0201	-0.0047
CAM-PYKL-216	-0.2082	-0.188	-0.2344	0.1642	0.3041	-0.0537	0.0512	0.023	0.0224	0.008
CAM-PYKL-217	-0.2036	-0.1891	-0.2261	0.1577	0.311	-0.0537	0.0643	0.0182	0.0215	0.0008
CAM-PYKL-220	-0.2094	-0.1904	-0.2282	0.1717	0.3113	-0.0273	0.0682	0.016	0.0189	-0.0072
CAM-PYKL-221	-0.2041	-0.1869	-0.2264	0.1692	0.3005	-0.0608	0.0586	0.0063	0.0203	-0.0157
CAM-PYKL-226	-0.2083	-0.188	-0.229	0.1601	0.3056	-0.0506	0.0312	-0.0027	0.0141	-0.0114
CAM-PYKL-231	-0.2069	-0.191	-0.2351	0.1806	0.305	-0.0497	0.0596	0.0115	0.0156	-0.0179
CAM-PYKL-248	-0.2065	-0.1904	-0.2314	0.1641	0.3006	-0.0607	0.0478	0.0044	0.0215	-0.0104
CAM-PYKL-255	-0.2059	-0.1842	-0.231	0.1585	0.299	-0.0524	0.0527	0.0088	0.0152	-0.0059
CAM-PYKL-256	-0.2061	-0.1879	-0.2244	0.1631	0.3051	-0.04	0.0515	0.0102	0.0152	-0.0054
CAM-PYKL-259	-0.2065	-0.1864	-0.2302	0.1681	0.3025	-0.0585	0.0422	0.0037	-0.0059	0.0038
CAM-PYKL-266	-0.2109	-0.1918	-0.2269	0.1677	0.3238	-0.0413	0.064	0.0026	0.0028	0.0147
CAM-PYKL-302	-0.2061	-0.1883	-0.2296	0.1574	0.3077	-0.0434	0.0402	0.0203	0.0132	-0.009
CAM-PYKL-378	-0.208	-0.1892	-0.2323	0.1611	0.3069	-0.0504	0.0628	0.0134	0.0014	-0.0072
CAM-PYKL-385	-0.2014	-0.1857	-0.2233	0.1617	0.3018	-0.0605	0.0571	0.021	0.0111	-0.0029
CMF-BAK016	-0.2081	-0.1877	-0.2298	0.1663	0.2986	-0.0529	0.0389	0.0238	0.0158	-0.0139
CMF-BAK020	-0.2053	-0.1877	-0.2205	0.168	0.3051	-0.0455	0.0604	0.0226	0.0195	-0.0092
CMF-BAK122	-0.2045	-0.19	-0.2418	0.1894	0.3083	-0.0425	0.0324	0.0122	0.0207	-0.0198
CMF-BNY007	-0.2049	-0.188	-0.2275	0.1711	0.3044	-0.0541	0.0464	0.0171	0.0156	0.0011
CMF-BNY017	-0.2117	-0.1865	-0.2285	0.1692	0.3077	-0.055	0.0453	0.0061	0.0056	-0.007
CMF-BNY020	-0.201	-0.1883	-0.2281	0.1708	0.3033	-0.0546	0.0551	0.0281	0.0276	-0.0134
CMF-BNY054	-0.2029	-0.1859	-0.2272	0.1625	0.2958	-0.0557	0.0665	0.0103	0.0251	-0.0039
CMF-BNY064	-0.2043	-0.1859	-0.2286	0.1667	0.308	-0.0451	0.0439	0.0378	0.0329	0.0123
CMF-BNY081	-0.2101	-0.1884	-0.2307	0.17	0.3027	-0.0512	0.0609	0.0136	0.0173	0.0044
CMF-BNY082	-0.2037	-0.1868	-0.2261	0.1638	0.3029	-0.0584	0.0654	0.004	0.0079	-0.0051
CMF-BNY100	-0.2067	-0.1884	-0.2284	0.1761	0.3129	-0.04	0.0547	0.0169	0.015	-0.0026
CMF-BNY113	-0.202	-0.1852	-0.2215	0.1729	0.3001	-0.0458	0.0649	0.0193	0.0126	-0.0063
CMF-BNY116	-0.2067	-0.1886	-0.2236	0.1772	0.316	-0.0304	0.0434	0.0078	0.0066	-0.0032
CMF-BNY124	-0.2067	-0.188	-0.2321	0.1687	0.3025	-0.0534	0.0681	0.0185	-0.0002	-0.0032
CMF-BNY136	-0.2052	-0.1864	-0.2214	0.1539	0.2944	-0.0634	0.0503	0.0091	0.0352	0.0054
CMF-BNY140	-0.2113	-0.1919	-0.2293	0.1677	0.3148	-0.0327	0.0619	0.0137	0.0262	-0.0032
CMF-BNY159	-0.2003	-0.1885	-0.2239	0.1733	0.3131	-0.0503	0.0676	0.0212	0.0204	-0.0077
CMF-BNY175	-0.1958	-0.1789	-0.2202	0.1516	0.289	-0.0362	0.0392	0.0244	0.0094	0
CMF-BNY179	-0.206	-0.186	-0.2272	0.1677	0.3106	-0.0349	0.0612	0.0239	0.0314	0.0021
CMF-BNY180	-0.2033	-0.1877	-0.2316	0.1644	0.3132	-0.0581	0.0481	0.0271	0.0232	0.015
CON514	-0.2088	-0.1882	-0.2315	0.1696	0.2973	-0.0586	0.0559	0.0171	0.0161	-0.0149
CON516	-0.2018	-0.1867	-0.228	0.1779	0.3027	-0.0485	0.0635	0.0031	0.0133	-0.0146
CON517	-0.2093	-0.189	-0.2383	0.1692	0.3071	-0.04	0.0454	0.0144	0.0076	-0.0054
CON518	-0.2057	-0.1881	-0.227	0.1749	0.2947	-0.0417	0.0767	0.013	0.0165	-0.0086
CON522	-0.2085	-0.1908	-0.2384	0.1757	0.3015	-0.0355	0.068	0.0163	0.0184	0.001
CON524	-0.2076	-0.1902	-0.228	0.1803	0.2978	-0.0449	0.0594	0.0167	0.0249	-0.0113
CON529	-0.2084	-0.1877	-0.2253	0.1649	0.3012	-0.0517	0.0538	0.0143	0.012	-0.014
CON531	-0.2085	-0.1903	-0.222	0.1593	0.3044	-0.0651	0.0491	0.0128	0.0036	-0.0131
CON537	-0.2071	-0.1916	-0.2341	0.1762	0.3203	-0.0529	0.0544	0.0119	0.0158	0.0079
CON564	-0.2082	-0.1907	-0.2299	0.1651	0.3076	-0.0453	0.0476	0.0106	0.0162	-0.0006
CON581	-0.2059	-0.185	-0.2308	0.1659	0.3083	-0.0309	0.0531	0.01	0.0099	0
CON582	-0.2127	-0.1888	-0.2344	0.1608	0.3018	-0.049	0.0478	0.0258	0.0263	0.0023
CON586	-0.2037	-0.1876	-0.2247	0.1633	0.2907	-0.0476	0.0663	0.0158	0.0281	-0.0098
CON588	-0.2008	-0.1877	-0.2206	0.1633	0.303	-0.0354	0.0374	0.0261	0.0336	-0.0046
CON591	-0.2107	-0.1887	-0.2263	0.1622	0.3097	-0.0576	0.0626	0.0251	0.017	0.0056
CON600	-0.2059	-0.1882	-0.2286	0.1684	0.3136	-0.0513	0.0402	0.0086	0.0136	-0.0057
CON606	-0.2093	-0.192	-0.2306	0.1818	0.3154	-0.0468	0.0561	0.0248	0.0134	-0.0087
CON608	-0.2079	-0.191	-0.2338	0.1868	0.3044	-0.0578	0.0584	0.0238	0.0133	-0.0091
CON705	-0.2017	-0.1873	-0.2308	0.1619	0.291	-0.0433	0.0475	0.0103	0.0169	0.0034
CON722	-0.2109	-0.1921	-0.2342	0.1726	0.3185	-0.0491	0.0642	0.0025	0.0374	0.0082
CON725	-0.2055	-0.1882	-0.2332	0.1692	0.3081	-0.0517	0.0555	0.0292	0.0148	0.0068
CON726	-0.2066	-0.1882	-0.2383	0.1642	0.3058	-0.0386	0.0582	0.0018	0.0181	0.0015
CON732	-0.2043	-0.1848	-0.2275	0.1698	0.2933	-0.048	0.058	0.0199	0.0087	0.0012
CON745	-0.2043	-0.1886	-0.2295	0.1784	0.3046	-0.0502	0.0508	0.0164	0.022	0.0042
CON748	-0.2024	-0.1862	-0.2282	0.1699	0.3069	-0.0488	0.0561	0.0092	0.0282	-0.0057
CON752	-0.2108	-0.1898	-0.2319	0.1703	0.3101	-0.0463	0.0567	0.0309	0.0233	0.0014
DIL1	-0.2047	-0.1905	-0.2308	0.1682	0.3069	-0.0255	0.0467	0.0252	0.0152	-0.0054
DIL2	-0.2063	-0.1875	-0.2233	0.1667	0.3109	-0.0284	0.0429	0.0314	0.0299	-0.0089
DIL3	-0.2053	-0.1871	-0.2253	0.1647	0.3058	-0.0595	0.0616	0.0087	0.0169	-0.0011
DIL4	-0.2104	-0.1896	-0.2294	0.1732	0.3055	-0.0559	0.0469	0.0182	0.0196	-0.0171
DIL5	-0.2033	-0.1872	-0.2239	0.1726	0.3149	-0.0566	0.0409	-0.0005	0.0113	0.009
DIL6	-0.202	-0.1896	-0.2298	0.1725	0.2988	-0.0335	0.0424	0.0051	0.0395	-0.0094
DIL7	-0.2043	-0.1873	-0.2283	0.1766	0.2896	-0.0442	0.0661	0.0161	0.0193	-0.0144
DIL8	-0.2058	-0.1901	-0.2329	0.167	0.2959	-0.0491	0.0597	0.0294	0.016	-0.003
DIL9	-0.2037	-0.1896	-0.2285	0.1644	0.288	-0.038	0.0469	0.0099	0.0272	0.0045
DIL10	-0.2064	-0.1855	-0.2314	0.1704	0.3086	-0.0332	0.0624	0.0135	-0.006	-0.0089
DIL11	-0.2067	-0.1883	-0.2299	0.1726	0.2997	-0.0482	0.0377	0.0121	0.0356	-0.0071
DIL12	-0.2018	-0.1875	-0.2225	0.1645	0.3	-0.053	0.08	0.0194	0.0234	0.0127
DIL13	-0.2055	-0.1868	-0.2291	0.165	0.293	-0.05	0.0645	0.0113	0.0146	-0.0032
DIL14	-0.2054	-0.1864	-0.2299	0.1663	0.3046	-0.0466	0.0409	0.0031	0.0263	-0.0092
DIL15	-0.2068	-0.1862	-0.228	0.1679	0.2946	-0.05	0.0637	-0.003	0.0205	0.0035
DIL16	-0.2118	-0.1914	-0.2289	0.1634	0.3142	-0.0489	0.0567	0.0175	0.0079	-0.0061
DIL17	-0.2008	-0.1842	-0.2246	0.1648	0.2854	-0.068	0.0451	0.0057	0.0319	-0.0035
DIL18	-0.2047	-0.1878	-0.2264	0.1709	0.2989	-0.0514	0.0638	0.0193	0.0236	-0.0141
DIL19	-0.2086	-0.1886	-0.2381	0.1768	0.3143	-0.0429	0.0522	0.0078	0.0155	0.0009
DIL20	-0.2022	-0.1848	-0.2299	0.167	0.3054	-0.0508	0.0593	0.0161	0.007	0.0007
DIL21	-0.2042	-0.1867	-0.23	0.1705	0.2969	-0.0584	0.0497	0.0234	0.0133	-0.0097
DIL22	-0.2096	-0.1898	-0.2328	0.1774	0.3091	-0.0468	0.064	0.0251	0.013	-0.0128
DIL23	-0.2038	-0.1844	-0.2239	0.1613	0.2927	-0.0545	0.0635	0.0083	0.0213	-0.009
DIL24	-0.2041	-0.1873	-0.2308	0.1715	0.3017	-0.0364	0.0479	0.0113	0.0106	-0.0121
DIL25	-0.1999	-0.1838	-0.2312	0.1573	0.2878	-0.0599	0.0535	0.0179	0.0225	0.0009
DIL26	-0.199	-0.1834	-0.2212	0.1583	0.2885	-0.067	0.0564	-0.0008	0.0236	-0.0048
DIL28	-0.2049	-0.1871	-0.2299	0.1628	0.2962	-0.0437	0.0571	0.008	0.0175	-0.019
DIL29	-0.2092	-0.1895	-0.2309	0.158	0.3014	-0.0464	0.0543	0.0223	0.0135	-0.0028
DIL30	-0.1908	-0.1739	-0.2099	0.1557	0.2933	-0.0304	0.0382	0.0224	0.0337	0.0047
DIL31	-0.1992	-0.1784	-0.2126	0.1679	0.3028	-0.0437	0.0357	0.0175	0.0155	-0.0027
DIL32	-0.2077	-0.1863	-0.2234	0.1675	0.3019	-0.0411	0.0575	0.0175	0.0174	-0.0117
DIL33	-0.2083	-0.1888	-0.228	0.1669	0.3161	-0.0548	0.0454	0.0127	0.0164	-0.0091
DIL34	-0.2089	-0.1895	-0.2296	0.175	0.3179	-0.0354	0.0615	0.0205	0.0147	-0.0016
DIL35	-0.2039	-0.187	-0.2281	0.1666	0.3064	-0.0398	0.0493	0.0144	0.0062	-0.0045
DIL36	-0.2124	-0.1901	-0.2323	0.1798	0.3028	-0.0698	0.0526	0.0182	0.0186	-0.0167
DIL37	-0.2048	-0.187	-0.2268	0.1666	0.2956	-0.0515	0.0576	0.0084	0.0122	0.0025
DIL38	-0.2045	-0.1899	-0.2297	0.1692	0.3072	-0.0456	0.0602	0.0268	0.0199	-0.0206
DIL39	-0.2057	-0.1875	-0.2262	0.161	0.2944	-0.0481	0.0558	0.0157	0.0301	-0.0177
DIL40	-0.2022	-0.189	-0.2315	0.1687	0.2893	-0.0533	0.053	0.018	0.0155	-0.0086
DIL41	-0.2038	-0.1877	-0.2322	0.1693	0.2985	-0.0442	0.0496	0.0051	0.0109	-0.0042
DIL43	-0.2046	-0.1881	-0.2271	0.1682	0.3072	-0.0486	0.0407	0.0101	0.01	-0.0136
DIL44	-0.2079	-0.1899	-0.2369	0.1785	0.307	-0.053	0.0355	0.0223	0.0216	-0.0084
DIL45	-0.2029	-0.1867	-0.2287	0.1699	0.2903	-0.0557	0.047	0.0038	0.0213	-0.0161
DIL46	-0.2046	-0.1902	-0.2236	0.1749	0.3051	-0.0545	0.0453	0.0069	0.0264	-0.0023
DIL47	-0.2064	-0.1872	-0.2322	0.1623	0.2994	-0.053	0.0502	-0.0002	0.0273	0.018
DIL48	-0.2118	-0.1899	-0.2334	0.1678	0.3019	-0.0511	0.0585	0.0153	0.0283	-0.0058
DIL49	-0.2019	-0.1893	-0.2259	0.1808	0.2942	-0.0578	0.062	0.0174	0.0193	-0.0112
DIL50	-0.2058	-0.1853	-0.2309	0.1634	0.2953	-0.0331	0.0409	0.0098	0.0172	-0.0028
DIL51	-0.2022	-0.1877	-0.2224	0.1675	0.3005	-0.0548	0.0444	0.0193	0.0377	-0.0047
DIL52	-0.2073	-0.188	-0.2312	0.1672	0.2969	-0.0499	0.0604	-0.0068	0.0175	0.0038
DIL53	-0.2034	-0.1892	-0.225	0.1675	0.3043	-0.0456	0.0556	0.0303	0.0163	-0.0173
DIL54	-0.2062	-0.1891	-0.2252	0.1652	0.3015	-0.046	0.0628	0.0024	0.0193	-0.0091
DIL55	-0.2115	-0.1913	-0.2399	0.168	0.3049	-0.0517	0.0549	0.0202	0.009	0.0038
DIL56	-0.2049	-0.1893	-0.2261	0.1685	0.2977	-0.0571	0.0712	0.0234	0.016	-0.0039
DIL57	-0.2078	-0.1872	-0.2312	0.1676	0.3155	-0.041	0.0415	0.0215	0.0269	0.0173
DIL58	-0.2113	-0.1908	-0.2341	0.1724	0.3131	-0.0552	0.0485	0.0215	0.0231	0.0136
DIL59	-0.2016	-0.1901	-0.2298	0.1705	0.3081	-0.0577	0.0548	0.0222	0.0091	-0.0068
DIL62	-0.2056	-0.1895	-0.2279	0.17	0.3127	-0.0471	0.0589	0.0305	0.0172	0.0034
DIL63	-0.2056	-0.1891	-0.2315	0.1663	0.3031	-0.0221	0.0557	0.0248	0.0206	-0.0073
DIL64	-0.2072	-0.1892	-0.2307	0.1717	0.3023	-0.0509	0.0547	0.0063	0.0249	-0.0051
DIL65	-0.2059	-0.1888	-0.2345	0.17	0.3093	-0.0305	0.0457	0.0255	0.019	-0.0007
DIL66	-0.2054	-0.1863	-0.2237	0.1672	0.2981	-0.054	0.0552	0.0133	0.0228	-0.0035
DIL67	-0.2051	-0.188	-0.2252	0.1712	0.3016	-0.0499	0.0668	0.0042	0.021	-0.0002
DIL68	-0.2039	-0.188	-0.2306	0.1605	0.2883	-0.0748	0.0749	0.0276	0.0124	-0.001
DIL69	-0.2278	-0.2114	-0.2695	0.2372	0.3176	-0.0714	0.0639	0.0402	0.0288	-0.0215
DIL70	-0.2254	-0.2113	-0.2701	0.2396	0.3339	-0.0397	0.0637	0.0319	0.0205	-0.0181
DIL71	-0.2313	-0.2142	-0.276	0.2355	0.3326	-0.0606	0.0718	0.0398	0.0244	-0.0043
DIL72	-0.2279	-0.2093	-0.2714	0.2264	0.3308	-0.0503	0.0625	0.02	0.0397	-0.0312
DIL73	-0.2254	-0.2095	-0.2698	0.2376	0.3322	-0.0464	0.0568	0.0417	0.0116	-0.0221
DIL74	-0.2228	-0.2109	-0.273	0.2362	0.3303	-0.0413	0.0661	0.0232	0.0224	-0.026
DIL75	-0.2303	-0.2104	-0.2702	0.2362	0.3221	-0.0631	0.0827	0.0326	0.0169	-0.0182
DIL76	-0.2257	-0.2108	-0.2701	0.2431	0.3424	-0.0403	0.0745	0.029	0.0216	-0.0048
DIL77	-0.2249	-0.2107	-0.266	0.2484	0.3384	-0.0518	0.0664	0.0274	0.0188	-0.0175
DIL78	-0.2263	-0.2102	-0.2672	0.2395	0.3315	-0.0539	0.0643	0.0283	0.0424	-0.0247
DIL79	-0.225	-0.2081	-0.2679	0.2287	0.3249	-0.0561	0.0697	0.0391	0.0073	-0.0153
DIL80	-0.234	-0.2139	-0.274	0.2335	0.3452	-0.0538	0.081	0.0334	0.0007	-0.0166
DIL81	-0.2313	-0.2119	-0.2732	0.2381	0.3335	-0.055	0.0932	0.0393	0.0093	-0.0133
DIL82	-0.2296	-0.208	-0.2682	0.2276	0.3283	-0.0568	0.0856	0.0203	0.0218	0.0046
DIL83	-0.2245	-0.208	-0.2702	0.2175	0.321	-0.064	0.061	0.0436	0.0181	-0.0203
DIL84	-0.2291	-0.2131	-0.2735	0.2322	0.3336	-0.0417	0.0794	0.0207	0.0295	-0.0177
DIL85	-0.224	-0.2068	-0.2624	0.2245	0.3379	-0.0464	0.051	0.0282	0.019	-0.0172
DIL86	-0.2248	-0.2089	-0.2646	0.2267	0.3227	-0.0512	0.0717	0.0294	0.0153	-0.0148
DIL87	-0.2271	-0.204	-0.2631	0.2138	0.3341	-0.0457	0.034	0.0272	0.0108	-0.0162
DIL88	-0.2099	-0.1886	-0.2302	0.1654	0.3138	-0.0507	0.0559	0.0121	0.0028	0.013
DIL90	-0.2049	-0.1889	-0.2352	0.1829	0.3063	-0.0404	0.0551	0.0126	0.015	-0.0144
DIL91	-0.2082	-0.1889	-0.233	0.1589	0.3059	-0.0548	0.0414	-0.0082	0.015	-0.0159
DIL92	-0.2071	-0.1881	-0.2278	0.1624	0.3021	-0.0562	0.066	0.0191	-0.0045	0.0042
DIL93	-0.2086	-0.1877	-0.2306	0.1655	0.3079	-0.0621	0.0498	0.0029	0.0238	-0.0061
DIL94	-0.2067	-0.1889	-0.2275	0.1587	0.3136	-0.0375	0.0509	0.0076	0.0069	-0.0058
DIL95	-0.2024	-0.1849	-0.2234	0.1606	0.3024	-0.0373	0.0373	0.0091	0.0293	-0.0056
DIL96	-0.2064	-0.1899	-0.2279	0.1721	0.3088	-0.052	0.0541	0.0084	0.0058	0.0022
EAC5675a	-0.1323	-0.1357	-0.1572	0.0969	0.1863	-0.029	0.0297	0.0034	0.0047	-0.0079
EAC5676a	-0.1301	-0.1356	-0.1499	0.0967	0.1871	-0.0321	0.0337	0.0095	0.0169	0.0065
EAC5784a	-0.1317	-0.1365	-0.1495	0.095	0.1826	-0.0305	0.0414	0.0056	0.006	-0.0008
EAC5786a	-0.13	-0.1388	-0.1573	0.1222	0.1802	-0.0321	0.0552	0.0155	0.0134	-0.0112
EAC5787a	-0.1304	-0.1355	-0.1472	0.1026	0.1823	-0.0451	0.0456	0.009	0.011	0.0056
EAC5797a	-0.1347	-0.144	-0.1619	0.1317	0.2053	-0.0123	0.0333	0.0138	0.014	0.0117
EAC5802a	-0.1263	-0.1349	-0.1492	0.0931	0.1822	-0.0341	0.0453	0.0112	0.0176	0.0108
EAC5809a	-0.1293	-0.1374	-0.1514	0.1042	0.1866	-0.0298	0.0338	0.0171	0.0153	0.0006
EAC5817a	-0.1345	-0.1367	-0.1516	0.1	0.1796	-0.0334	0.0418	0.0053	0.0133	-0.0076
EAC5818a	-0.1293	-0.1318	-0.1429	0.0923	0.1724	-0.0198	0.0305	0.0085	0.0097	0.0018
EAC5820a	-0.1273	-0.1348	-0.1501	0.0999	0.1921	-0.0323	0.0257	0.0108	0.0108	0.0119
EAC5821a	-0.1287	-0.1337	-0.1493	0.0999	0.1739	-0.0089	0.0357	0.0068	0.0223	-0.0015
EAC5824a	-0.1295	-0.1356	-0.1538	0.0965	0.1832	-0.0221	0.0302	0.0165	0.0092	-0.008
EAC5828a	-0.1271	-0.133	-0.1469	0.0914	0.1872	-0.0271	0.039	0.0198	0.0083	0.0024
EAC5833a	-0.1285	-0.1333	-0.1501	0.0986	0.1809	-0.0294	0.0506	0.0139	-0.0007	-0.0007
EAE7837a	-0.1384	-0.1362	-0.1542	0.0943	0.1834	-0.0209	0.0398	0.0035	0.0162	0.0059
EAE7839a	-0.1361	-0.1357	-0.15	0.0981	0.1866	-0.0252	0.0336	0.0118	0.0077	-0.0024
EAE7840a	-0.134	-0.1296	-0.1442	0.0939	0.1677	-0.0234	0.0242	0.0127	0.0206	-0.0013
EAE7841a	-0.1264	-0.1285	-0.1322	0.0903	0.1685	-0.0197	0.0308	0.0035	0.0157	0.002
EAE7843a	-0.1363	-0.1352	-0.1475	0.0952	0.1845	-0.0373	0.0413	0.0067	0.0099	-0.0015
EAE7846a	-0.1287	-0.1284	-0.1385	0.0845	0.1726	-0.0278	0.0358	0.0063	0.0098	0.0144
EAE7848a	-0.1354	-0.1317	-0.145	0.0926	0.1769	-0.0164	0.0187	0.0109	0.019	-0.0058
EAE7849a	-0.1326	-0.1354	-0.1418	0.089	0.1859	-0.0298	0.028	0.0124	0.0186	0.0142
EAE7850a	-0.1345	-0.1336	-0.1476	0.0872	0.1778	-0.0352	0.0378	0.0067	0.0152	0.009
EAE7851a	-0.1362	-0.1364	-0.1492	0.099	0.1888	-0.0242	0.046	-0.0103	0.0009	-0.0079
EAE7852a	-0.1303	-0.1331	-0.1458	0.0957	0.1857	-0.0301	0.0306	0.0099	0.0173	0.0009
EAE7860a	-0.1305	-0.1348	-0.1507	0.1296	0.172	-0.0301	0.0459	0.0079	0.008	-0.0166
EAE7863a	-0.133	-0.1322	-0.144	0.095	0.1712	-0.017	0.0372	0.0114	0.0093	-0.0001
EAE7864a	-0.135	-0.1366	-0.153	0.1013	0.1949	-0.0315	0.0328	0.0077	0.0182	0.0081
EAF4627a	-0.1012	-0.104	-0.1027	0.058	0.1071	-0.0106	0.0273	-0.0009	0.0103	-0.0052
EAF4629a	-0.1076	-0.1088	-0.1079	0.0623	0.1286	-0.0242	0.0214	-0.0051	0.0127	-0.0066
EAF4631a	-0.0936	-0.1036	-0.0897	0.0577	0.1082	-0.0206	0.0302	0.0015	0.0096	-0.0021
EAF4635a	-0.103	-0.1095	-0.1107	0.0639	0.1224	-0.0184	0.0246	-0.0049	0.0102	-0.0006
EAF4641a	-0.0925	-0.1004	-0.0929	0.0556	0.1117	-0.0122	0.0219	-0.0033	0.0154	0.01
EAF4645a	-0.0981	-0.1014	-0.0979	0.0569	0.1128	-0.017	0.0232	-0.0021	0.0103	-0.0055
EAF4676a	-0.0961	-0.1047	-0.0977	0.0648	0.1236	-0.0144	0.02	0.011	0.0087	-0.009
EAF4724a	-0.0963	-0.1021	-0.0945	0.0603	0.1098	-0.012	0.033	0.0098	0.0053	-0.0033
EAF4730a	-0.1009	-0.1025	-0.0995	0.0577	0.1089	-0.0185	0.0166	0.002	0.0065	0.0038
EAF4735a	-0.1085	-0.1085	-0.1029	0.0624	0.1277	-0.0129	0.0204	0.0073	0.0142	0.0118
EAG654a	-0.0983	-0.1006	-0.1015	0.0576	0.1153	-0.0186	0.0244	0.0005	0.0053	0.002
EAG655a	-0.0962	-0.1019	-0.0939	0.0529	0.1052	-0.0152	0.0231	0.0144	0.0101	-0.0034
EAG657a	-0.0991	-0.1053	-0.0934	0.0618	0.1191	-0.0179	0.0235	0.0125	0.0084	-0.003
EAG659a	-0.0961	-0.1039	-0.0962	0.064	0.1107	0.001	0.0298	0.0093	0.0146	0.0041
EAG663a	-0.099	-0.1038	-0.0969	0.0558	0.1113	-0.0209	0.0254	0.0093	0.0072	0.005
EAG666a	-0.0979	-0.1021	-0.0961	0.0548	0.1107	-0.0105	0.0323	0.01	0.0087	0.0036
EAG668a	-0.1043	-0.1075	-0.0938	0.0604	0.118	-0.0114	0.0262	0.0072	0.0158	-0.0113
EAG670a	-0.0991	-0.1025	-0.0905	0.0581	0.1091	-0.0145	0.0247	0.0111	0.0122	0.0003
EAG680a	-0.096	-0.1019	-0.0948	0.0562	0.1091	-0.0025	0.0224	0.0082	0.0128	0.0071
EAG681a	-0.1009	-0.1075	-0.097	0.0594	0.1293	-0.0043	0.0263	0.0091	0.0142	0.0006
EAG682a	-0.0969	-0.1024	-0.0981	0.0569	0.1135	-0.0164	0.0258	-0.0002	0.002	-0.0003
EAG685a	-0.0966	-0.1044	-0.0919	0.0559	0.1161	-0.0163	0.025	0.0051	0.0093	-0.0013
EAG698a	-0.0974	-0.101	-0.0936	0.0592	0.1172	-0.0183	0.0214	0.0067	0.0035	-0.0012
EAG699a	-0.0903	-0.0981	-0.0804	0.0524	0.0999	-0.0087	0.0187	0.0094	0.0179	-0.0039
EAG705a	-0.0929	-0.1021	-0.0912	0.0622	0.1139	-0.0117	0.0205	0.0061	0.0112	-0.0029
EAG718a	-0.0979	-0.1015	-0.099	0.0552	0.1079	-0.0123	0.0223	0.0086	0.0115	-0.0062
EAG741a	-0.1031	-0.1068	-0.0999	0.0586	0.112	-0.0203	0.0248	0.007	0.0019	0.0015
EAG742a	-0.1005	-0.1024	-0.0937	0.0575	0.1141	-0.014	0.004	0.0164	0.0062	0.0038
EAG744a	-0.0976	-0.1031	-0.0959	0.0532	0.1046	-0.0213	0.0266	0.0073	0.0102	-0.0054
EAG791a	-0.1018	-0.1036	-0.0939	0.0628	0.1278	-0.0083	0.0167	0.0031	0.0131	0
EAG802a	-0.1007	-0.1005	-0.0899	0.0569	0.1218	-0.0129	0.0154	0.0067	0.0128	0.0013
EAG807a	-0.097	-0.1039	-0.096	0.0575	0.1119	-0.02	0.0199	0.0011	0.011	-0.0077
EAG874a	-0.1027	-0.1034	-0.1017	0.0635	0.1146	-0.0213	0.018	0.0087	0.0001	0.0061
EAG875a	-0.0963	-0.1004	-0.0845	0.0524	0.1062	-0.0151	0.0224	0.0064	0.0139	0.0035
EAG876a	-0.1014	-0.1025	-0.0991	0.0532	0.1065	-0.0155	0.0147	0.0123	0.0071	-0.0035
EAG892a	-0.0981	-0.1026	-0.0969	0.0657	0.1085	-0.0123	0.0201	0.0061	0.0042	-0.0097
EAG909a	-0.1003	-0.1057	-0.0967	0.0603	0.1254	-0.0274	0.0153	0.0179	0.0135	0.0047
EAG914a	-0.0982	-0.103	-0.0925	0.0516	0.1049	-0.0247	0.0292	0.0061	0.0062	0.0024
EAG915a	-0.0999	-0.1003	-0.093	0.0515	0.1012	-0.0195	0.0231	0.0056	0.0178	0.0099
EAL5296a	-0.1003	-0.1061	-0.1003	0.0635	0.1144	-0.0167	0.0277	0.0063	0.0065	-0.0077
EAL5297a	-0.1003	-0.1096	-0.1049	0.0596	0.1155	-0.0202	0.0315	0.0106	0.008	0.0098
EAL5298a	-0.1029	-0.1056	-0.104	0.064	0.1189	-0.0269	0.0194	-0.0062	0.0164	-0.0005
EAL5300a	-0.1087	-0.1126	-0.1162	0.0652	0.1345	-0.0133	0.0307	0.0241	0.0124	0.0036
EAL5303a	-0.1024	-0.1056	-0.107	0.0615	0.1165	-0.0128	0.0269	0.0103	-0.0014	0.0043
EAL5313a	-0.1114	-0.113	-0.1176	0.0735	0.1424	-0.0077	0.0201	0.0076	0.0061	-0.0005
EAL5336a	-0.1056	-0.1069	-0.1035	0.0667	0.128	-0.0154	0.0216	0.0221	-0.0004	-0.0022
EAL5343a	-0.097	-0.1058	-0.0974	0.0607	0.1169	-0.0177	0.0212	0.0068	0.0087	-0.0073
EAL5344a	-0.1045	-0.1131	-0.1097	0.0642	0.1289	-0.0179	0.0312	0.0077	0.0153	-0.0017
